frame_path,label,video_path
data\processed\faces\real\id16_0004_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id16_0004_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id16_0004.mp4
data\processed\faces\real\id0_0000_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id0_0000_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id0_0000.mp4
data\processed\faces\real\id6_0002_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id6_0002_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0002.mp4
data\processed\faces\real\id4_0004_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0004_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0004.mp4
data\processed\faces\real\id4_0000_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0000_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0000.mp4
data\processed\faces\real\id4_0006_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id4_0006_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id4_0006.mp4
data\processed\faces\real\id1_0002_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000250_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000260_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000270_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000280_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id1_0002_frame000290_face.jpg,0,data\raw\celeb-df\Celeb-real\id1_0002.mp4
data\processed\faces\real\id10_0000_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id10_0000_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id10_0000.mp4
data\processed\faces\real\id6_0003_frame000000_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000010_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000020_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000030_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000040_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000050_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000060_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000070_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000080_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000090_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000100_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000110_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000120_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000130_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000140_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000150_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000160_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000170_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000180_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000190_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000200_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000210_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000220_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000230_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
data\processed\faces\real\id6_0003_frame000240_face.jpg,0,data\raw\celeb-df\Celeb-real\id6_0003.mp4
